Title,Id,PostTypeId,AcceptedAnswerId,ParentId,OwnerUserId,DisplayName,Reputation
,458,5,,,528,KeithS,2538
,459,4,,,12,Michael Myers,3257
,460,5,,,385,Dor Cohen,7543
,461,4,,,18,jamauss,8239
,462,2,,457,61,JW8,6486
Who keeps the record of each international cricket match?,463,1,466,,247,Anil,308
What does ND abbreviation stand for in athletics results,464,1,465,,28,Gabriel Solomon,1151
,465,2,,464,92,Unsliced,993
,466,2,,463,92,Unsliced,993
,467,2,,415,280,Merlyn Morgan-Graham,134
Finding the odds of games in the past,469,1,475,,191,LarsTech,545
,472,2,,470,7,Greg,1053
,473,2,,470,224,Chad,902
,475,2,,469,188,prototoast,136
Is the sweeper role obsolete with modern formations?,476,1,,,192,kartshan,959
,477,2,,476,246,Matt,1280
In which racket sports can you hit the shuttle (or ball) with the head?,478,1,,,286,Benjamin Crouzier,581
,479,2,,478,18,jamauss,8239
Is it legal in racket sports to pass the racket from one hand to the other?,480,1,,,286,Benjamin Crouzier,581
,481,2,,480,18,jamauss,8239
,482,2,,306,12,Michael Myers,3257
,483,2,,423,226,Matthew Read,468
,484,2,,476,269,moesef,271
Basketball Tip-off possession and subsequent possession,495,1,497,,264,tomasblog,441
,496,2,,495,246,Matt,1280
,497,2,,495,12,Michael Myers,3257
,499,2,,498,14,Marcus Swope,4585
,500,2,,498,183,Steve Jackson,379
,501,2,,498,246,Matt,1280
What type of individual player incentives are allowed in the NFL?,502,1,504,,14,Marcus Swope,4585
,504,2,,502,18,jamauss,8239
,505,2,,502,246,Matt,1280
Overtime rules in table tennis and in doubles,506,1,507,,75,chrisjlee,3257
,507,2,,506,18,jamauss,8239
What is the actual waiver wire?,509,1,510,,191,LarsTech,545
,510,2,,509,14,Marcus Swope,4585
,511,2,,509,61,JW8,6486
Red and black side of table tennis raquet,512,1,515,,75,chrisjlee,3257
,513,2,,512,246,Matt,1280
,514,2,,512,18,jamauss,8239
,515,2,,512,61,JW8,6486
Are there drills or methods for improving reaction time in table tennis or overall?,516,1,517,,75,chrisjlee,3257
,517,2,,516,61,JW8,6486
Hard pain for recover crease,518,1,545,,303,PRASHANT P,37
Playing tennis without ball boy. Any tips to avoid collecting the balls so often?,521,1,525,,305,Anwar Chandra,203
,523,2,,521,18,jamauss,8239
What does the 'B' (or bonus) mean on a basketball scoreboard?,524,1,526,,143,Ullallulloo,281
,525,2,,521,103,Rory Alsop,2385
,526,2,,524,103,Rory Alsop,2385
Why is a chargedown not regarded as a knock on in Rugby Union?,527,1,533,,236,Martin Duys,253
,528,2,,527,54,Harley Holcombe,171
,531,2,,521,109,Seth Rogers,121
What are the rules for NFL restricted free agents that have a first round tender?,532,1,535,,61,JW8,6486
,533,2,,527,145,iandotkelly,1024
,535,2,,532,6,wax eagle,8985
What does the stat WHIP in baseball mean?,536,1,538,,189,Christopher Chipps,1242
,538,2,,536,6,wax eagle,8985
How do tennis players get into tournaments?,540,1,541,,322,Matt Fenwick,456
,541,2,,540,18,jamauss,8239
Why are forfeits in baseball scored as 9-0?,543,1,544,,316,bwDraco,263
,18547,2,,18142,10543,Patrick Szalapski,249
How many times has a player scored a try on debut?,18548,1,18623,,10829,Neil Meyer,508
,18549,2,,18548,6126,Philip Kendall,18797
How are UFC scores awarded?,18550,1,18553,,3671,alamoot,8213
Where do fractional points in UCI ranking come from?,18551,1,,,1237,Martin,5720
Why isn't a Formula One track dusted off before a Grand Prix?,18552,1,,,1630,KharoBangdo,1533
,18553,2,,18550,13485,Ram Chandra Giri,6269
,18554,2,,17191,15444,fileyfood500,188
,18555,2,,4400,15444,fileyfood500,188
What will be the playing position of Thomas Muller? Will he play as CF?,18557,1,,,15032,Varun Chandran,213
,18558,2,,18552,339,davidjwest,1591
,18559,2,,18557,14543,dly,4021
When can a bowler start his run up?,18560,1,18565,,15449,Shakkhar,15
,18562,2,,16254,15451,Bob Dog,11
Size of basketball used by 7th/8th grade boys per state,18563,1,,,821,Clarence Klopfstein,481
,18564,2,,18563,15444,fileyfood500,188
,18565,2,,18560,15444,fileyfood500,188
,18567,2,,16757,15454,ckett,377
,18568,2,,18551,15444,fileyfood500,188
What's the difference between the two skateboarding categories in the Summer Olympics?,18570,1,22892,,7729,Wood,205
,18571,2,,18551,1237,Martin,5720
,18573,5,,,-1,Community,1
,18574,4,,,3671,alamoot,8213
Impeding an opponent with contact : IFK or DFK ? (association football),18575,1,18577,,14677,user493048,141
,18577,2,,18575,639,Ticky,381
"Does a batter lose RBI credit for a runner's missed base?""",18578,1,,,15463,Steve G,11
,18579,2,,17665,15444,fileyfood500,188
Use of Video Assistant Review (VAR) in FIFA World Cup 2018,18581,1,,,3671,alamoot,8213
,18583,2,,18581,9319,Nij,6688
Are there any languages where people use a different word for goal?,18584,1,18585,,15471,Dodd,101
,18585,2,,18584,15471,Dodd,101
How to identify the teams playing a particular football match?,18586,1,,,1630,KharoBangdo,1533
,18587,2,,18586,639,Ticky,381
,18588,2,,18586,15471,Dodd,101
,18589,2,,12017,15444,fileyfood500,188
,18590,2,,18578,9578,BowlOfRed,2998
How high does a baseball travel in a major league pop-up?,18593,1,18604,,13514,jmh,481
NBA mandatory timeout rules,18594,1,20306,,12082,Pistol Pete,368
,18595,2,,18586,12991,gdrt,5546
,18597,2,,810,15454,ckett,377
Why aren't oldschool skateboard tricks seen much today with modern skateboards?,18598,1,24864,,15481,cr0,143
,18599,2,,5346,15482,J.J.,1
When and why did rugby union change the number of reserves?,18600,1,18601,,15483,darthspongebob,123
,18601,2,,18600,6126,Philip Kendall,18797
Teams in the same group in consecutive World Cups,18602,1,18631,,3671,alamoot,8213
,18603,2,,18593,12082,Pistol Pete,368
,18604,2,,18593,9578,BowlOfRed,2998
Why goalkeepers usually don't guard at the near post during free kicks?,18605,1,,,4799,Graviton,367
,18606,2,,18605,14543,dly,4021
How long was the longest given extra time in a half in football?,18607,1,,,14017,Adam Jaamour,467
Why are Wawrinka and Murray allowed to play in Queen's without wildcard?,18608,1,18609,,14057,chloesoe,223
,18609,2,,18608,9793,beta,495
,18610,2,,16866,9793,beta,495
,18612,2,,810,10789,paparazzo,262
When were dugout railings added in MLB?,18613,1,18614,,8864,Matt M,103
,18614,2,,18613,9578,BowlOfRed,2998
,18621,2,,18618,6126,Philip Kendall,18797
,18622,2,,18620,9319,Nij,6688
,18623,2,,18548,6399,imc,269
,18624,2,,18620,3671,alamoot,8213
,18627,2,,18618,1237,Martin,5720
,18628,2,,18619,15514,marijnr,257
,18631,2,,18602,15514,marijnr,257
,18632,2,,17175,15514,marijnr,257
,18634,2,,15659,3564,Kenny LJ,511
,18635,2,,18618,12991,gdrt,5546
What is the walk out song World Cup 2018?,18637,1,18638,,9049,rcobelli,125
,18638,2,,18637,12991,gdrt,5546
Why try in a match after your team is guaranteed to pass the group stage,18639,1,18641,,15524,martin,143
,18641,2,,18639,12991,gdrt,5546
Can a player decline advantage after a foul?,18642,1,18670,,14677,user493048,141
,18643,2,,18642,9319,Nij,6688
What if goal happens whilst a penalty VAR review is in process?,18644,1,18713,,12794,luchonacho,926
What does this three-number notation mean in football?,18645,1,18646,,9858,MAKZ,133
,18646,2,,18645,12991,gdrt,5546
,18647,2,,18644,9319,Nij,6688
Fifa World Cup 2018 Group F Qualification Scenarios,18649,1,,,15529,QO23,141
,18650,2,,18649,1237,Martin,5720
Are there official rules and formats for small side soccer football without goalkeeper?,18651,1,18657,,15531,Thaina,113
,18653,2,,18651,639,Ticky,381
,18654,2,,18642,639,Ticky,381
How does the Western States 100 choose the qualifying time for 100Ks?,18655,1,,,15536,studgeek,111
,18656,2,,18642,12991,gdrt,5546
,13918,2,,13917,6232,Joe,8606
,13920,2,,12919,11484,a.powell,226
,13921,2,,13810,11484,a.powell,226
Do Stanley Cup Champions get a replica of the cup?,13922,1,13930,,3671,alamoot,8213
What is the minimum weight to box at a specific weight class?,13923,1,13934,,1488,Classified,581
,13926,2,,13749,11485,Otterbein,111
Additional time stats in football,13927,1,,,11487,Efthimios Frantzanas,69
Playing for a foreign team professionally?,13931,1,,,11490,Sey Charl,19
,13932,2,,13931,6126,Philip Kendall,18797
Why are the same national football teams always the strongest?,13933,1,13935,,11491,Electrical Architect,173
,13934,2,,13923,10661,Jared Andrews,1280
,13935,2,,13933,11492,TheDayMan,136
Pool table sizes and minimum play area,13938,1,,,11497,Terry,181
Why did teams score so much during the first editions of the FIFA World Cup?,13939,1,14061,,11498,Labba,973
,13941,2,,13938,9319,Nij,6688
,13943,2,,13939,11503,user47366,11
,13944,2,,13938,1831,Ale,9000
Shortest time between separated yellow card cautions for one player?,13945,1,13951,,10780,Jimmy M.,356
"Which side will corner be executed, if ball gets outside above the middle of the goal?",13948,1,,,10388,kl78,149
,13949,2,,13948,6126,Philip Kendall,18797
,13950,2,,10791,11505,user11505,21
,13951,2,,13945,110,Fillet,3554
"What team has the shortest ""longest losing streak"" within a season in MLB history?",13954,1,13956,,9692,Kevin,233
,13955,2,,13954,6126,Philip Kendall,18797
,13958,2,,13405,11515,user11515,21
,13959,2,,13432,11516,Michael Shaw,186
Why does the UK have 4 national football (soccer) teams?,13960,1,,,11518,Rob,141
Are football players allowed to screen the goalie?,13961,1,13977,,10657,Sam Dai,782
When can you get up again after falling on the ground?,13962,1,13964,,10099,That One Actor,243
Problems in elbow while hitting a forehand shot,13963,1,,,11521,M.moussa,21
Player who score 200 in t20 games?,13966,1,,,10712,Muhammad Waqas,151
,13967,2,,13966,110,Fillet,3554
,13968,2,,13961,1626,Nick,2230
,13969,2,,13961,110,Fillet,3554
"Does Duckworth-Lewis Method consider ""free-hit"" situations?",13970,1,,,9253,Prem,630
,13971,2,,13966,1831,Ale,9000
When is a dribble completed in the NBA,13972,1,,,11523,Nils,31
,13977,2,,13961,3526,Reinstate Monica 2331977,7219
Football (soccer) mixed teams,13978,1,13979,,10322,Ubiquitous,234
,13979,2,,13978,1831,Ale,9000
,13981,2,,5549,11530,nitsua60,171
Release Clause in European Football during the Winter Transfer Window,13983,1,,,11532,Pedro,21
Can a starting pitcher be replaced before their first pitch?,13986,1,,,11535,Ralpjh D,19
Why so many differences from player to coaches costs transfer?,13988,1,,,1831,Ale,9000
,13990,2,,13970,11500,George Law,351
"Does the run count, or is it considered a force-out",13992,1,,,11546,user11546,11
,13994,2,,5823,11550,Garth,1
,13995,2,,13992,11535,Ralpjh D,19
"In Rugby, why can't the tackling team pick up the ball after the ball carrier lets go?",13998,1,,,6383,StackOverflowed,249
,13999,2,,3304,11555,s saran,1
Fair or Foul Ruling,14002,1,14005,,11559,Randy Toye,13
,14004,2,,5028,11561,Dustin Rinaldi,1
How many teams go through from each group in Euro 2016?,14006,1,14010,,668,ODP,535
Has there ever been an NBA game in which one team did not score a single three-pointer?,14007,1,,,11428,Farewell,233
"Is there a stat for number of missed ""open look"" shots in an NBA basketball game?",14008,1,,,11563,user90664,21
,14010,2,,14006,11197,CodeNewbie,1994
,14013,2,,14006,1831,Ale,9000
Why is field hockey played with water on the field?,14014,1,14015,,11358,dryairship,235
,14015,2,,14014,11500,George Law,351
,14017,5,,,8937,New-To-IT,2027
,14018,4,,,8937,New-To-IT,2027
In U14s Rugby (UK) is it possible to score a pushover try from a scrum?,14019,1,14020,,11570,Rory Becker,143
,14020,2,,14019,6161,Niall,732
"What is a ""go-ahead three-pointer"" in basketball?",14021,1,14022,,11571,John Washam,141
,14022,2,,14021,9319,Nij,6688
Cleveland Cavaliers championship bonus,14023,1,,,11572,user11572,41
,14024,2,,14023,1831,Ale,9000
Would the player be fined after getting convicted for fake injury?,14025,1,14038,,10319,Dawny33,625
What are the most overlooked uses of body language in team sports?,14028,1,,,3490,Michele C,388
What do the referees check when controlling the shoes of football players?,14029,1,14033,,11573,Marv,153
,14031,2,,13998,6436,Coach-D,4854
,14033,2,,14029,6161,Niall,732
,14034,2,,9190,11575,ragingasiancoder,107
,14036,2,,7103,11576,Tim Rooks,11
,14038,2,,14025,11500,George Law,351
Dropped foul ball followed by hit?,14041,1,14042,,11045,Richard Roe,281
,14042,2,,14041,11009,Grizzly,526
,14045,2,,5731,1831,Ale,9000
,14047,2,,14041,11591,gop05,119
,14048,2,,13724,11591,gop05,119
,14049,2,,12953,11591,gop05,119
,14050,2,,13948,11592,Haojie Ding,15
"Passing back, am I offside?",14051,1,14052,,11594,thb,173
,14052,2,,14051,96,Mormegil,3328
,14053,2,,13764,11591,gop05,119
,14054,2,,9230,11591,gop05,119
,10546,2,,10518,7723,Don_Biglia,1186
Player leaving the game field,10547,1,10552,,9540,Galma88,165
What to do if recurve arrows are far to the right?,10549,1,12421,,9595,Mikey S,61
,10552,2,,10547,9337,LeReferee,572
Was Pete Rose busted for betting against his own team?,10554,1,,,9598,Wad Cheber stands with Monica,487
,10555,2,,10554,9400,davidkunio,19
Will I improve in football by playing matches everyday? Or is doing drills a better option?,10556,1,,,9601,kailash,1
When was the last time a single country had three players in Top 10 of WTA rankings?,10558,1,,,1237,Martin,5720
Do sports blackout policies exist anywhere outside North America?,10561,1,,,9606,duzzy,151
,10562,2,,10561,9275,kuhl,271
,10564,2,,10558,1237,Martin,5720
How to avoid injuries playing badminton on concrete floor,10565,1,10569,,9608,user804401,113
,10567,2,,10556,9520,Coding Enthusiast,173
Olympic sports with mixed team?,10568,1,10573,,1831,Ale,9000
,10569,2,,10565,1145,James Bradbury,683
,10570,2,,10554,6336,rrirower,742
,10571,2,,10554,110,Fillet,3554
,10572,2,,10568,9502,Chenmunka,374
,10573,2,,10568,1237,Martin,5720
,10574,2,,10387,9520,Coding Enthusiast,173
Is there any concept of 'declaring' an inning in Baseball?,10575,1,10576,,6138,razethestray,297
,10576,2,,10575,9613,tcigrand,230
"When football players played offense and defense, what were the substitution rules?",10577,1,10578,,4865,Bruce James,499
,10578,2,,10577,6232,Joe,8606
Baseball Glove Has A Ridge In It,10579,1,,,9614,Stephen Kim,51
In 8 ball can a player place the cue ball behind the head string and then directly pot a ball which is also behind the string?,10580,1,,,9615,Shashank Sawant,191
How hips generate power while punching?,10582,1,,,4900,paul,121
Can a NBA team buy a draft pick?,10583,1,10584,,9334,Ary_Vandelay17,87
,10584,2,,10583,6232,Joe,8606
Why is racquet abuse banned in tennis?,10586,1,10603,,9095,Pandora,327
How often has a major league team hit only a home run and a triple in a single game?,10588,1,,,9623,Bill Roth,21
Is it possible to switch Trimix and Air in a dive?,10590,1,,,6286,Scz,151
What happens if only one runner reaches base on a double steal?,10591,1,10596,,1738,Tom Au,3617
,10592,2,,10547,3526,Reinstate Monica 2331977,7219
Run out on wide ball,10593,1,,,9625,Pradeep,41
,10594,2,,10593,6126,Philip Kendall,18797
,10596,2,,10591,9627,Ike348,198
,10597,2,,10590,1387,AquaAlex,161
Are bindings needed on a mountain board?,10599,1,,,9630,Beta Decay,141
,10601,2,,10588,7548,jerepierre,743
,10603,2,,10586,5014,Hausdorf,376
What do managers do when a closer blows the save?,10606,1,,,9636,Mark,31
,10608,2,,10606,6232,Joe,8606
MLB: Gray area concerning runners passing each other rule,10609,1,,,9639,Nick,171
,10610,2,,10609,6436,Coach-D,4854
,10612,2,,10609,9644,umpman,11
,10613,2,,10606,9257,Maximin,41
How to efficiently prepare for a 2km run,10615,1,10616,,9648,user132290,23
,10616,2,,10615,9240,Braamstruik,872
"Is there such a thing as a ""one way player"" in tennis?",10617,1,,,1738,Tom Au,3617
"How does handicapping work in ""social"" games of golf?",10619,1,10685,,1738,Tom Au,3617
What is Germany's national sport or sports?,10620,1,,,359,Andrew Grimm,418
What happens if the non-striker doesn't run but the batsman on strike does?,10624,1,10625,,6229,Roger,113
,10625,2,,10624,6039,TrueDub,3363
Why do football teams announce their formation before the game starts?,10626,1,12342,,7706,Evorlor,163
Basketball shooting percentages while practicing,10627,1,10653,,1488,Classified,581
Does the Daytona International Speedway have more crashes than other tracks?,10628,1,12960,,1723,Ben Miller - Remember Monica,8101
LBW to a Spinners Full Toss,10631,1,10632,,8957,Chris Harland,604
,10632,2,,10631,9129,Ben Whyall,1892
,10633,2,,3316,9334,Ary_Vandelay17,87
,10634,2,,10620,9334,Ary_Vandelay17,87
Why do some places have gravel baseball fields?,10635,1,13354,,9662,Wesley Bowman,173
Would it be feasible to have Camera on the bat and ball?,10636,1,10641,,9562,anshabhi,250
Is it possible for a runner to advance if the batter doesn't hit the ball?,10637,1,,,9663,baseball,1
,10638,2,,10626,9505,MFornari,409
,10640,2,,10637,6126,Philip Kendall,18797
,10641,2,,10636,9129,Ben Whyall,1892
,10642,2,,10637,9667,Vaibs_Cool,93
"In what sense is the term ""pigeon"" used in tennis",10643,1,10648,,1237,Martin,5720
What has historically been the effect of a long rain delay on a pitcher's arm?,10645,1,,,1738,Tom Au,3617
,10646,2,,10586,9394,Zoopa,56
,10647,2,,2961,9672,Bill,3
,10648,2,,10643,7681,live-love,649
,10650,2,,10582,5014,Hausdorf,376
Table Tennis Double 'Let' Rules,10651,1,,,2222,Yaitzme,1917
